datetime,time,power,price,revenue,date
2026-04-08 21:15:00,21:15,140.0,405.0,14175.0,2026-04-08
2026-04-08 21:30:00,21:30,140.0,410.0,14350.0,2026-04-08
2026-04-08 21:45:00,21:45,140.0,410.0,14350.0,2026-04-08
2026-04-08 22:00:00,22:00,140.0,405.0,14175.0,2026-04-08
2026-04-08 22:15:00,22:15,140.0,405.0,14175.0,2026-04-08
2026-04-08 22:30:00,22:30,140.0,400.0,14000.0,2026-04-08
2026-04-08 22:45:00,22:45,140.0,400.0,14000.0,2026-04-08
2026-04-08 23:00:00,23:00,140.0,400.0,14000.0,2026-04-08
2026-04-08 23:15:00,23:15,140.0,382.0,13370.0,2026-04-08
2026-04-08 23:30:00,23:30,140.0,386.0,13510.0,2026-04-08
2026-04-08 23:45:00,23:45,140.0,390.0,13650.0,2026-04-08
2026-04-09 00:00:00,24:00,140.0,380.0,13300.0,2026-04-08
2026-04-09 00:15:00,00:15,120.0,380.0,11400.0,2026-04-09
2026-04-09 00:30:00,00:30,120.0,380.0,11400.0,2026-04-09
2026-04-09 00:45:00,00:45,120.0,372.0,11160.0,2026-04-09
2026-04-09 01:00:00,01:00,120.0,372.0,11160.0,2026-04-09
2026-04-09 01:15:00,01:15,120.0,380.0,11400.0,2026-04-09
2026-04-09 01:30:00,01:30,120.0,400.0,12000.0,2026-04-09
2026-04-09 01:45:00,01:45,120.0,400.0,12000.0,2026-04-09
2026-04-09 02:00:00,02:00,120.0,390.0,11700.0,2026-04-09
2026-04-09 02:15:00,02:15,120.0,382.0,11460.0,2026-04-09
2026-04-09 02:30:00,02:30,120.0,380.0,11400.0,2026-04-09
2026-04-09 02:45:00,02:45,120.0,390.0,11700.0,2026-04-09
2026-04-09 03:00:00,03:00,120.0,390.0,11700.0,2026-04-09
2026-04-09 03:15:00,03:15,120.0,385.0,11550.0,2026-04-09
2026-04-09 03:30:00,03:30,120.0,382.0,11460.0,2026-04-09
2026-04-09 03:45:00,03:45,120.0,380.0,11400.0,2026-04-09
2026-04-09 04:00:00,04:00,120.0,380.0,11400.0,2026-04-09
2026-04-09 04:15:00,04:15,120.0,380.0,11400.0,2026-04-09
2026-04-09 04:30:00,04:30,120.0,380.0,11400.0,2026-04-09
2026-04-09 04:45:00,04:45,120.0,380.0,11400.0,2026-04-09
2026-04-09 05:00:00,05:00,120.0,380.0,11400.0,2026-04-09
2026-04-09 05:15:00,05:15,120.0,380.0,11400.0,2026-04-09
2026-04-09 05:30:00,05:30,120.0,390.0,11700.0,2026-04-09
2026-04-09 05:45:00,05:45,120.0,396.0,11880.0,2026-04-09
2026-04-09 06:00:00,06:00,120.0,400.0,12000.0,2026-04-09
2026-04-09 06:15:00,06:15,120.0,410.0,12300.0,2026-04-09
2026-04-09 06:30:00,06:30,120.0,410.0,12300.0,2026-04-09
2026-04-09 06:45:00,06:45,120.0,416.0,12480.0,2026-04-09
2026-04-09 07:00:00,07:00,120.0,420.0,12600.0,2026-04-09
2026-04-09 07:15:00,07:15,120.0,420.0,12600.0,2026-04-09
2026-04-09 07:30:00,07:30,122.5,420.0,12862.5,2026-04-09
2026-04-09 07:45:00,07:45,140.0,420.0,14700.0,2026-04-09
2026-04-09 08:00:00,08:00,140.0,420.0,14700.0,2026-04-09
2026-04-09 08:15:00,08:15,140.0,415.0,14525.0,2026-04-09
2026-04-09 08:30:00,08:30,140.0,415.0,14525.0,2026-04-09
2026-04-09 08:45:00,08:45,140.0,420.0,14700.0,2026-04-09
2026-04-09 09:00:00,09:00,140.0,420.0,14700.0,2026-04-09
2026-04-09 09:15:00,09:15,140.0,430.0,15050.0,2026-04-09
2026-04-09 09:30:00,09:30,140.0,420.0,14700.0,2026-04-09
2026-04-09 09:45:00,09:45,140.0,416.0,14560.0,2026-04-09
2026-04-09 10:00:00,10:00,140.0,410.0,14350.0,2026-04-09
2026-04-09 10:15:00,10:15,140.0,410.0,14350.0,2026-04-09
2026-04-09 10:30:00,10:30,122.5,405.0,12403.125,2026-04-09
2026-04-09 10:45:00,10:45,120.0,400.0,12000.0,2026-04-09
2026-04-09 11:00:00,11:00,120.0,410.0,12300.0,2026-04-09
2026-04-09 11:15:00,11:15,120.0,410.0,12300.0,2026-04-09
2026-04-09 11:30:00,11:30,120.0,410.0,12300.0,2026-04-09
2026-04-09 11:45:00,11:45,120.0,405.0,12150.0,2026-04-09
2026-04-09 12:00:00,12:00,120.0,405.0,12150.0,2026-04-09
2026-04-09 12:15:00,12:15,120.0,405.0,12150.0,2026-04-09
2026-04-09 12:30:00,12:30,120.0,410.0,12300.0,2026-04-09
2026-04-09 12:45:00,12:45,120.0,410.0,12300.0,2026-04-09
2026-04-09 13:00:00,13:00,120.0,410.0,12300.0,2026-04-09
2026-04-09 13:15:00,13:15,120.0,400.0,12000.0,2026-04-09
2026-04-09 13:30:00,13:30,120.0,400.0,12000.0,2026-04-09
2026-04-09 13:45:00,13:45,120.0,400.0,12000.0,2026-04-09
2026-04-09 14:00:00,14:00,120.0,400.0,12000.0,2026-04-09
2026-04-09 14:15:00,14:15,120.0,390.0,11700.0,2026-04-09
2026-04-09 14:30:00,14:30,120.0,400.0,12000.0,2026-04-09
2026-04-09 14:45:00,14:45,120.0,400.0,12000.0,2026-04-09
2026-04-09 15:00:00,15:00,120.0,410.0,12300.0,2026-04-09
2026-04-09 15:15:00,15:15,120.0,410.0,12300.0,2026-04-09
2026-04-09 15:30:00,15:30,120.0,410.0,12300.0,2026-04-09
2026-04-09 15:45:00,15:45,120.0,410.0,12300.0,2026-04-09
2026-04-09 16:00:00,16:00,120.0,410.0,12300.0,2026-04-09
2026-04-09 16:15:00,16:15,120.0,420.0,12600.0,2026-04-09
2026-04-09 16:30:00,16:30,122.5,420.0,12862.5,2026-04-09
2026-04-09 16:45:00,16:45,140.0,430.0,15050.0,2026-04-09
2026-04-09 17:00:00,17:00,140.0,425.0,14875.0,2026-04-09
2026-04-09 17:15:00,17:15,140.0,420.0,14700.0,2026-04-09
2026-04-09 17:30:00,17:30,140.0,417.0,14595.0,2026-04-09
2026-04-09 17:45:00,17:45,140.0,420.0,14700.0,2026-04-09
2026-04-09 18:00:00,18:00,140.0,420.0,14700.0,2026-04-09
2026-04-09 18:15:00,18:15,140.0,420.0,14700.0,2026-04-09
2026-04-09 18:30:00,18:30,140.0,415.0,14525.0,2026-04-09
2026-04-09 18:45:00,18:45,140.0,413.0,14455.0,2026-04-09
2026-04-09 19:00:00,19:00,140.0,417.0,14595.0,2026-04-09
2026-04-09 19:15:00,19:15,140.0,420.0,14700.0,2026-04-09
2026-04-09 19:30:00,19:30,140.0,420.0,14700.0,2026-04-09
2026-04-09 19:45:00,19:45,140.0,420.0,14700.0,2026-04-09
2026-04-09 20:00:00,20:00,140.0,425.0,14875.0,2026-04-09
2026-04-09 20:15:00,20:15,140.0,425.0,14875.0,2026-04-09
2026-04-09 20:30:00,20:30,140.0,420.0,14700.0,2026-04-09
2026-04-09 20:45:00,20:45,140.0,420.0,14700.0,2026-04-09
2026-04-09 21:00:00,21:00,140.0,410.0,14350.0,2026-04-09
2026-04-09 21:15:00,21:15,140.0,410.0,14350.0,2026-04-09
2026-04-09 21:30:00,21:30,140.0,410.0,14350.0,2026-04-09
2026-04-09 21:45:00,21:45,140.0,405.0,14175.0,2026-04-09
2026-04-09 22:00:00,22:00,140.0,400.0,14000.0,2026-04-09
2026-04-09 22:15:00,22:15,140.0,400.0,14000.0,2026-04-09
2026-04-09 22:30:00,22:30,140.0,390.0,13650.0,2026-04-09
2026-04-09 22:45:00,22:45,140.0,390.0,13650.0,2026-04-09
2026-04-09 23:00:00,23:00,140.0,380.0,13300.0,2026-04-09
2026-04-09 23:15:00,23:15,140.0,370.0,12950.0,2026-04-09
2026-04-09 23:30:00,23:30,140.0,370.0,12950.0,2026-04-09
2026-04-09 23:45:00,23:45,140.0,360.0,12600.0,2026-04-09
2026-04-10 00:00:00,24:00,140.0,356.0,12460.0,2026-04-09
2026-04-10 00:15:00,00:15,120.0,370.0,11100.0,2026-04-10
2026-04-10 00:30:00,00:30,120.0,370.0,11100.0,2026-04-10
2026-04-10 00:45:00,00:45,120.0,370.0,11100.0,2026-04-10
2026-04-10 01:00:00,01:00,120.0,370.0,11100.0,2026-04-10
2026-04-10 01:15:00,01:15,120.0,370.0,11100.0,2026-04-10
2026-04-10 01:30:00,01:30,120.0,362.0,10860.0,2026-04-10
2026-04-10 01:45:00,01:45,120.0,360.0,10800.0,2026-04-10
2026-04-10 02:00:00,02:00,120.0,360.0,10800.0,2026-04-10
2026-04-10 02:15:00,02:15,120.0,355.0,10650.0,2026-04-10
2026-04-10 02:30:00,02:30,120.0,350.0,10500.0,2026-04-10
2026-04-10 02:45:00,02:45,120.0,350.0,10500.0,2026-04-10
2026-04-10 03:00:00,03:00,120.0,345.0,10350.0,2026-04-10
2026-04-10 03:15:00,03:15,120.0,340.0,10200.0,2026-04-10
2026-04-10 03:30:00,03:30,120.0,325.0,9750.0,2026-04-10
2026-04-10 03:45:00,03:45,120.0,317.0,9510.0,2026-04-10
2026-04-10 04:00:00,04:00,120.0,302.0,9060.0,2026-04-10
2026-04-10 04:15:00,04:15,120.0,302.0,9060.0,2026-04-10
2026-04-10 04:30:00,04:30,120.0,300.0,9000.0,2026-04-10
2026-04-10 04:45:00,04:45,120.0,300.0,9000.0,2026-04-10
2026-04-10 05:00:00,05:00,120.0,300.0,9000.0,2026-04-10
2026-04-10 05:15:00,05:15,120.0,300.0,9000.0,2026-04-10
2026-04-10 05:30:00,05:30,120.0,317.0,9510.0,2026-04-10
2026-04-10 05:45:00,05:45,120.0,325.0,9750.0,2026-04-10
2026-04-10 06:00:00,06:00,120.0,335.0,10050.0,2026-04-10
2026-04-10 06:15:00,06:15,120.0,345.0,10350.0,2026-04-10
2026-04-10 06:30:00,06:30,120.0,330.0,9900.0,2026-04-10
2026-04-10 06:45:00,06:45,120.0,313.0,9390.0,2026-04-10
2026-04-10 07:00:00,07:00,120.0,300.0,9000.0,2026-04-10
2026-04-10 07:15:00,07:15,120.0,300.0,9000.0,2026-04-10
2026-04-10 07:30:00,07:30,122.5,300.0,9187.5,2026-04-10
2026-04-10 07:45:00,07:45,140.0,238.0,8330.0,2026-04-10
2026-04-10 08:00:00,08:00,140.0,0.0,0.0,2026-04-10
2026-04-10 08:15:00,08:15,140.0,0.0,0.0,2026-04-10
2026-04-10 08:30:00,08:30,140.0,0.0,0.0,2026-04-10
2026-04-10 08:45:00,08:45,140.0,0.0,0.0,2026-04-10
2026-04-10 09:00:00,09:00,140.0,0.0,0.0,2026-04-10
2026-04-10 09:15:00,09:15,140.0,0.0,0.0,2026-04-10
2026-04-10 09:30:00,09:30,140.0,0.0,0.0,2026-04-10
2026-04-10 09:45:00,09:45,140.0,0.0,0.0,2026-04-10
2026-04-10 10:00:00,10:00,140.0,0.0,0.0,2026-04-10
2026-04-10 10:15:00,10:15,140.0,0.0,0.0,2026-04-10
2026-04-10 10:30:00,10:30,122.5,0.0,0.0,2026-04-10
2026-04-10 10:45:00,10:45,120.0,0.0,0.0,2026-04-10
2026-04-10 11:00:00,11:00,120.0,0.0,0.0,2026-04-10
2026-04-10 11:15:00,11:15,120.0,0.0,0.0,2026-04-10
2026-04-10 11:30:00,11:30,120.0,0.0,0.0,2026-04-10
2026-04-10 11:45:00,11:45,120.0,0.0,0.0,2026-04-10
2026-04-10 12:00:00,12:00,120.0,0.0,0.0,2026-04-10
2026-04-10 12:15:00,12:15,120.0,0.0,0.0,2026-04-10
2026-04-10 12:30:00,12:30,120.0,0.0,0.0,2026-04-10
2026-04-10 12:45:00,12:45,120.0,0.0,0.0,2026-04-10
2026-04-10 13:00:00,13:00,120.0,0.0,0.0,2026-04-10
2026-04-10 13:15:00,13:15,120.0,0.0,0.0,2026-04-10
2026-04-10 13:30:00,13:30,120.0,0.0,0.0,2026-04-10
2026-04-10 13:45:00,13:45,120.0,0.0,0.0,2026-04-10
2026-04-10 14:00:00,14:00,120.0,0.0,0.0,2026-04-10
2026-04-10 14:15:00,14:15,120.0,0.0,0.0,2026-04-10
2026-04-10 14:30:00,14:30,120.0,0.0,0.0,2026-04-10
2026-04-10 14:45:00,14:45,120.0,0.0,0.0,2026-04-10
2026-04-10 15:00:00,15:00,120.0,0.0,0.0,2026-04-10
2026-04-10 15:15:00,15:15,120.0,0.0,0.0,2026-04-10
2026-04-10 15:30:00,15:30,120.0,0.0,0.0,2026-04-10
2026-04-10 15:45:00,15:45,120.0,0.0,0.0,2026-04-10
2026-04-10 16:00:00,16:00,120.0,0.0,0.0,2026-04-10
2026-04-10 16:15:00,16:15,120.0,186.0,5580.0,2026-04-10
2026-04-10 16:30:00,16:30,122.5,282.0,8636.25,2026-04-10
2026-04-10 16:45:00,16:45,140.0,329.88,11545.8,2026-04-10
2026-04-10 17:00:00,17:00,140.0,345.81,12103.35,2026-04-10
2026-04-10 17:15:00,17:15,140.0,345.0,12075.0,2026-04-10
2026-04-10 17:30:00,17:30,140.0,344.51,12057.85,2026-04-10
2026-04-10 17:45:00,17:45,140.0,349.49,12232.15,2026-04-10
2026-04-10 18:00:00,18:00,140.0,368.65,12902.75,2026-04-10
2026-04-10 18:15:00,18:15,140.0,369.43,12930.050000000001,2026-04-10
2026-04-10 18:30:00,18:30,140.0,370.0,12950.0,2026-04-10
2026-04-10 18:45:00,18:45,140.0,370.0,12950.0,2026-04-10
2026-04-10 19:00:00,19:00,140.0,374.07,13092.449999999999,2026-04-10
2026-04-10 19:15:00,19:15,140.0,379.93,13297.550000000001,2026-04-10
2026-04-10 19:30:00,19:30,140.0,388.93,13612.550000000001,2026-04-10
2026-04-10 19:45:00,19:45,140.0,389.06,13617.1,2026-04-10
2026-04-10 20:00:00,20:00,140.0,389.08,13617.8,2026-04-10
2026-04-10 20:15:00,20:15,140.0,390.16,13655.6,2026-04-10
2026-04-10 20:30:00,20:30,140.0,389.4,13629.0,2026-04-10
2026-04-10 20:45:00,20:45,140.0,389.54,13633.900000000001,2026-04-10
2026-04-10 21:00:00,21:00,140.0,383.79,13432.650000000001,2026-04-10
2026-04-10 21:15:00,21:15,140.0,390.0,13650.0,2026-04-10
2026-04-10 21:30:00,21:30,140.0,390.0,13650.0,2026-04-10
2026-04-10 21:45:00,21:45,140.0,396.0,13860.0,2026-04-10
2026-04-10 22:00:00,22:00,140.0,400.0,14000.0,2026-04-10
2026-04-10 22:15:00,22:15,140.0,396.0,13860.0,2026-04-10
2026-04-10 22:30:00,22:30,140.0,390.0,13650.0,2026-04-10
2026-04-10 22:45:00,22:45,140.0,390.0,13650.0,2026-04-10
2026-04-10 23:00:00,23:00,140.0,390.0,13650.0,2026-04-10
2026-04-10 23:15:00,23:15,140.0,390.0,13650.0,2026-04-10
2026-04-10 23:30:00,23:30,140.0,390.0,13650.0,2026-04-10
2026-04-10 23:45:00,23:45,140.0,390.0,13650.0,2026-04-10
2026-04-11 00:00:00,24:00,140.0,390.0,13650.0,2026-04-10
2026-04-11 00:15:00,00:15,120.0,400.0,12000.0,2026-04-11
2026-04-11 00:30:00,00:30,120.0,400.0,12000.0,2026-04-11
2026-04-11 00:45:00,00:45,120.0,393.0,11790.0,2026-04-11
2026-04-11 01:00:00,01:00,120.0,390.0,11700.0,2026-04-11
2026-04-11 01:15:00,01:15,120.0,390.0,11700.0,2026-04-11
2026-04-11 01:30:00,01:30,120.0,390.0,11700.0,2026-04-11
2026-04-11 01:45:00,01:45,120.0,390.0,11700.0,2026-04-11
2026-04-11 02:00:00,02:00,120.0,390.0,11700.0,2026-04-11
2026-04-11 02:15:00,02:15,120.0,390.0,11700.0,2026-04-11
2026-04-11 02:30:00,02:30,120.0,385.0,11550.0,2026-04-11
2026-04-11 02:45:00,02:45,120.0,382.0,11460.0,2026-04-11
2026-04-11 03:00:00,03:00,120.0,382.0,11460.0,2026-04-11
2026-04-11 03:15:00,03:15,120.0,385.0,11550.0,2026-04-11
2026-04-11 03:30:00,03:30,120.0,382.0,11460.0,2026-04-11
2026-04-11 03:45:00,03:45,120.0,382.0,11460.0,2026-04-11
2026-04-11 04:00:00,04:00,120.0,385.0,11550.0,2026-04-11
2026-04-11 04:15:00,04:15,120.0,387.0,11610.0,2026-04-11
2026-04-11 04:30:00,04:30,120.0,390.0,11700.0,2026-04-11
2026-04-11 04:45:00,04:45,120.0,390.0,11700.0,2026-04-11
2026-04-11 05:00:00,05:00,120.0,400.0,12000.0,2026-04-11
2026-04-11 05:15:00,05:15,120.0,400.0,12000.0,2026-04-11
2026-04-11 05:30:00,05:30,120.0,410.0,12300.0,2026-04-11
2026-04-11 05:45:00,05:45,120.0,410.0,12300.0,2026-04-11
2026-04-11 06:00:00,06:00,120.0,410.0,12300.0,2026-04-11
2026-04-11 06:15:00,06:15,120.0,410.0,12300.0,2026-04-11
2026-04-11 06:30:00,06:30,120.0,400.0,12000.0,2026-04-11
2026-04-11 06:45:00,06:45,120.0,390.0,11700.0,2026-04-11
2026-04-11 07:00:00,07:00,120.0,375.0,11250.0,2026-04-11
2026-04-11 07:15:00,07:15,120.0,360.0,10800.0,2026-04-11
2026-04-11 07:30:00,07:30,120.0,350.0,10500.0,2026-04-11
2026-04-11 07:45:00,07:45,120.0,330.0,9900.0,2026-04-11
2026-04-11 08:00:00,08:00,120.0,302.0,9060.0,2026-04-11
2026-04-11 08:15:00,08:15,120.0,300.0,9000.0,2026-04-11
2026-04-11 08:30:00,08:30,120.0,288.0,8640.0,2026-04-11
2026-04-11 08:45:00,08:45,120.0,272.0,8160.0,2026-04-11
2026-04-11 09:00:00,09:00,120.0,256.0,7680.0,2026-04-11
2026-04-11 09:15:00,09:15,120.0,223.0,6690.0,2026-04-11
2026-04-11 09:30:00,09:30,120.0,0.0,0.0,2026-04-11
2026-04-11 09:45:00,09:45,120.0,0.0,0.0,2026-04-11
2026-04-11 10:00:00,10:00,120.0,0.0,0.0,2026-04-11
2026-04-11 10:15:00,10:15,120.0,0.0,0.0,2026-04-11
2026-04-11 10:30:00,10:30,120.0,0.0,0.0,2026-04-11
2026-04-11 10:45:00,10:45,120.0,0.0,0.0,2026-04-11
2026-04-11 11:00:00,11:00,120.0,0.0,0.0,2026-04-11
2026-04-11 11:15:00,11:15,120.0,0.0,0.0,2026-04-11
2026-04-11 11:30:00,11:30,120.0,0.0,0.0,2026-04-11
2026-04-11 11:45:00,11:45,120.0,0.0,0.0,2026-04-11
2026-04-11 12:00:00,12:00,120.0,0.0,0.0,2026-04-11
2026-04-11 12:15:00,12:15,120.0,0.0,0.0,2026-04-11
2026-04-11 12:30:00,12:30,120.0,0.0,0.0,2026-04-11
2026-04-11 12:45:00,12:45,120.0,0.0,0.0,2026-04-11
2026-04-11 13:00:00,13:00,120.0,0.0,0.0,2026-04-11
2026-04-11 13:15:00,13:15,120.0,0.0,0.0,2026-04-11
2026-04-11 13:30:00,13:30,120.0,0.0,0.0,2026-04-11
2026-04-11 13:45:00,13:45,120.0,0.0,0.0,2026-04-11
2026-04-11 14:00:00,14:00,120.0,0.0,0.0,2026-04-11
2026-04-11 14:15:00,14:15,120.0,0.0,0.0,2026-04-11
2026-04-11 14:30:00,14:30,120.0,0.0,0.0,2026-04-11
2026-04-11 14:45:00,14:45,120.0,0.0,0.0,2026-04-11
2026-04-11 15:00:00,15:00,120.0,0.0,0.0,2026-04-11
2026-04-11 15:15:00,15:15,120.0,0.0,0.0,2026-04-11
2026-04-11 15:30:00,15:30,120.0,0.0,0.0,2026-04-11
2026-04-11 15:45:00,15:45,120.0,0.0,0.0,2026-04-11
2026-04-11 16:00:00,16:00,120.0,0.0,0.0,2026-04-11
2026-04-11 16:15:00,16:15,120.0,0.0,0.0,2026-04-11
2026-04-11 16:30:00,16:30,120.0,220.0,6600.0,2026-04-11
2026-04-11 16:45:00,16:45,120.0,290.0,8700.0,2026-04-11
2026-04-11 17:00:00,17:00,120.0,299.9,8997.0,2026-04-11
2026-04-11 17:15:00,17:15,120.0,299.47,8984.1,2026-04-11
2026-04-11 17:30:00,17:30,120.0,316.44,9493.2,2026-04-11
2026-04-11 17:45:00,17:45,120.0,328.14,9844.199999999999,2026-04-11
2026-04-11 18:00:00,18:00,120.0,347.97,10439.1,2026-04-11
2026-04-11 18:15:00,18:15,120.0,350.72,10521.6,2026-04-11
2026-04-11 18:30:00,18:30,120.0,345.75,10372.5,2026-04-11
2026-04-11 18:45:00,18:45,120.0,345.39,10361.699999999999,2026-04-11
2026-04-11 19:00:00,19:00,120.0,354.63,10638.9,2026-04-11
2026-04-11 19:15:00,19:15,120.0,352.03,10560.9,2026-04-11
2026-04-11 19:30:00,19:30,120.0,345.82,10374.6,2026-04-11
2026-04-11 19:45:00,19:45,120.0,350.48,10514.400000000001,2026-04-11
2026-04-11 20:00:00,20:00,120.0,350.4,10512.0,2026-04-11
2026-04-11 20:15:00,20:15,120.0,350.4,10512.0,2026-04-11
2026-04-11 20:30:00,20:30,120.0,343.37,10301.1,2026-04-11
2026-04-11 20:45:00,20:45,120.0,332.74,9982.2,2026-04-11
2026-04-11 21:00:00,21:00,120.0,318.58,9557.4,2026-04-11
2026-04-11 21:15:00,21:15,120.0,316.76,9502.8,2026-04-11
2026-04-11 21:30:00,21:30,120.0,321.47,9644.1,2026-04-11
2026-04-11 21:45:00,21:45,120.0,313.65,9409.5,2026-04-11
2026-04-11 22:00:00,22:00,120.0,299.47,8984.1,2026-04-11
2026-04-11 22:15:00,22:15,120.0,300.0,9000.0,2026-04-11
2026-04-11 22:30:00,22:30,120.0,300.0,9000.0,2026-04-11
2026-04-11 22:45:00,22:45,120.0,295.0,8850.0,2026-04-11
2026-04-11 23:00:00,23:00,120.0,290.0,8700.0,2026-04-11
2026-04-11 23:15:00,23:15,120.0,272.0,8160.0,2026-04-11
2026-04-11 23:30:00,23:30,120.0,238.0,7140.0,2026-04-11
2026-04-11 23:45:00,23:45,120.0,238.0,7140.0,2026-04-11
2026-04-12 00:00:00,24:00,120.0,0.0,0.0,2026-04-11
2026-04-12 00:15:00,00:15,120.0,344.0,10320.0,2026-04-12
2026-04-12 00:30:00,00:30,120.0,310.0,9300.0,2026-04-12
2026-04-12 00:45:00,00:45,120.0,320.0,9600.0,2026-04-12
2026-04-12 01:00:00,01:00,120.0,320.0,9600.0,2026-04-12
2026-04-12 01:15:00,01:15,120.0,340.0,10200.0,2026-04-12
2026-04-12 01:30:00,01:30,120.0,340.0,10200.0,2026-04-12
2026-04-12 01:45:00,01:45,120.0,340.0,10200.0,2026-04-12
2026-04-12 02:00:00,02:00,120.0,340.0,10200.0,2026-04-12
2026-04-12 02:15:00,02:15,120.0,344.0,10320.0,2026-04-12
2026-04-12 02:30:00,02:30,120.0,344.0,10320.0,2026-04-12
2026-04-12 02:45:00,02:45,120.0,344.0,10320.0,2026-04-12
2026-04-12 03:00:00,03:00,120.0,345.0,10350.0,2026-04-12
2026-04-12 03:15:00,03:15,120.0,345.0,10350.0,2026-04-12
2026-04-12 03:30:00,03:30,120.0,340.0,10200.0,2026-04-12
2026-04-12 03:45:00,03:45,120.0,340.0,10200.0,2026-04-12
2026-04-12 04:00:00,04:00,120.0,344.0,10320.0,2026-04-12
2026-04-12 04:15:00,04:15,120.0,344.0,10320.0,2026-04-12
2026-04-12 04:30:00,04:30,120.0,340.0,10200.0,2026-04-12
2026-04-12 04:45:00,04:45,120.0,345.0,10350.0,2026-04-12
2026-04-12 05:00:00,05:00,120.0,345.0,10350.0,2026-04-12
2026-04-12 05:15:00,05:15,120.0,344.0,10320.0,2026-04-12
2026-04-12 05:30:00,05:30,120.0,350.0,10500.0,2026-04-12
2026-04-12 05:45:00,05:45,120.0,360.0,10800.0,2026-04-12
2026-04-12 06:00:00,06:00,120.0,370.0,11100.0,2026-04-12
2026-04-12 06:15:00,06:15,120.0,370.0,11100.0,2026-04-12
2026-04-12 06:30:00,06:30,120.0,370.0,11100.0,2026-04-12
2026-04-12 06:45:00,06:45,120.0,365.0,10950.0,2026-04-12
2026-04-12 07:00:00,07:00,120.0,360.0,10800.0,2026-04-12
2026-04-12 07:15:00,07:15,120.0,350.0,10500.0,2026-04-12
2026-04-12 07:30:00,07:30,120.0,340.0,10200.0,2026-04-12
2026-04-12 07:45:00,07:45,120.0,320.0,9600.0,2026-04-12
2026-04-12 08:00:00,08:00,120.0,300.0,9000.0,2026-04-12
2026-04-12 08:15:00,08:15,120.0,285.0,8550.0,2026-04-12
2026-04-12 08:30:00,08:30,120.0,250.0,7500.0,2026-04-12
2026-04-12 08:45:00,08:45,120.0,250.0,7500.0,2026-04-12
2026-04-12 09:00:00,09:00,120.0,256.0,7680.0,2026-04-12
2026-04-12 09:15:00,09:15,120.0,250.0,7500.0,2026-04-12
2026-04-12 09:30:00,09:30,120.0,238.0,7140.0,2026-04-12
2026-04-12 09:45:00,09:45,120.0,200.0,6000.0,2026-04-12
2026-04-12 10:00:00,10:00,120.0,0.0,0.0,2026-04-12
2026-04-12 10:15:00,10:15,120.0,0.0,0.0,2026-04-12
2026-04-12 10:30:00,10:30,120.0,0.0,0.0,2026-04-12
2026-04-12 10:45:00,10:45,120.0,0.0,0.0,2026-04-12
2026-04-12 11:00:00,11:00,120.0,0.0,0.0,2026-04-12
2026-04-12 11:15:00,11:15,120.0,0.0,0.0,2026-04-12
2026-04-12 11:30:00,11:30,120.0,0.0,0.0,2026-04-12
2026-04-12 11:45:00,11:45,120.0,0.0,0.0,2026-04-12
2026-04-12 12:00:00,12:00,120.0,0.0,0.0,2026-04-12
2026-04-12 12:15:00,12:15,120.0,0.0,0.0,2026-04-12
2026-04-12 12:30:00,12:30,120.0,186.0,5580.0,2026-04-12
2026-04-12 12:45:00,12:45,120.0,250.0,7500.0,2026-04-12
2026-04-12 13:00:00,13:00,120.0,260.0,7800.0,2026-04-12
2026-04-12 13:15:00,13:15,120.0,275.0,8250.0,2026-04-12
2026-04-12 13:30:00,13:30,120.0,285.0,8550.0,2026-04-12
2026-04-12 13:45:00,13:45,120.0,288.0,8640.0,2026-04-12
2026-04-12 14:00:00,14:00,120.0,282.0,8460.0,2026-04-12
2026-04-12 14:15:00,14:15,120.0,260.0,7800.0,2026-04-12
2026-04-12 14:30:00,14:30,120.0,280.0,8400.0,2026-04-12
2026-04-12 14:45:00,14:45,120.0,280.0,8400.0,2026-04-12
2026-04-12 15:00:00,15:00,120.0,290.0,8700.0,2026-04-12
2026-04-12 15:15:00,15:15,120.0,300.0,9000.0,2026-04-12
2026-04-12 15:30:00,15:30,120.0,320.0,9600.0,2026-04-12
2026-04-12 15:45:00,15:45,120.0,340.0,10200.0,2026-04-12
2026-04-12 16:00:00,16:00,120.0,350.0,10500.0,2026-04-12
2026-04-12 16:15:00,16:15,120.0,360.0,10800.0,2026-04-12
2026-04-12 16:30:00,16:30,120.0,375.0,11250.0,2026-04-12
2026-04-12 16:45:00,16:45,120.0,395.0,11850.0,2026-04-12
2026-04-12 17:00:00,17:00,120.0,410.0,12300.0,2026-04-12
2026-04-12 17:15:00,17:15,122.5,430.0,13168.75,2026-04-12
2026-04-12 17:30:00,17:30,175.0,445.0,19468.75,2026-04-12
2026-04-12 17:45:00,17:45,175.0,460.0,20125.0,2026-04-12
2026-04-12 18:00:00,18:00,175.0,466.0,20387.5,2026-04-12
2026-04-12 18:15:00,18:15,191.16,466.0,22270.14,2026-04-12
2026-04-12 18:30:00,18:30,175.0,461.0,20168.75,2026-04-12
2026-04-12 18:45:00,18:45,175.0,460.0,20125.0,2026-04-12
2026-04-12 19:00:00,19:00,175.0,450.0,19687.5,2026-04-12
2026-04-12 19:15:00,19:15,175.0,450.0,19687.5,2026-04-12
2026-04-12 19:30:00,19:30,175.0,446.4,19530.0,2026-04-12
2026-04-12 19:45:00,19:45,175.0,450.0,19687.5,2026-04-12
